merchant_id,merchant_name,shop_description,shop_photo,shop_id,shop_name,shop_category,order_count,busi_dt,shop_category_id,category_id,row_num
23433,ตี๋อ้วน ป.ปลา สาขาอ่อนนุช,,1714208376440_Q9Q574R25H.jpg,25318,ตี๋อ้วน ป.ปลา สาขาอ่อนนุช,drinks,25271,2024-06-04,,9,9
6586,ไก่ทอดเจ๊กี(โปโล),,1601011253860_G7JCOO33FP.jpg,6759,ไก่ทอดเจ๊กี(โปโล),drinks,25183,2024-06-04,,9,10
2255,แซ่บวันรัชดา,30ปีแซ่บวันรัชดาสาขาดั้งเดิม เรื่องอาหารอีสานไว้ใจเรา สบาย สด อร่อย มีมาตราฐานบริการประทับใจ (ตำซั่วแซ่บวัน),1715506050436_OD9SYIV3ZK.jpg,2292,แซ่บวันรัชดา,drinks,22906,2024-06-04,,9,11
20992,ตำหนักหนึ่ง ถนนเพชรอุทัย,"ตําหนัก อาหารอีสานรสแซ่บ 
line @tumnukzap",1632544792466_GL8NUZ2TN3.jpg,22676,ตำหนักหนึ่ง ถนนเพชรอุทัย,drinks,22693,2024-06-04,,9,12
22682,จ๋าสายปั่น น้ำปั่นผลไม้สด นมสดปั่น นมหมีปั่น เข้มข้นยันก้นแก้ว (โชคชัย 4),.,1632820400916_P7UIJWOC0E.jpg,24522,จ๋าสายปั่น น้ำปั่นผลไม้สด นมสดปั่น นมหมีปั่น เข้มข้นยันก้นแก้ว (โชคชัย 4),drinks,22496,2024-06-04,,9,13
5768,ซีโร่ ดีกรี น้ำผลไม้ปั่น (Zero degree) สาขา 1,ร้านค้าปั่นน้ำผลไม้ปั่นทีละ 1 แก้ว จึงใช้เวลาในการปั่น ต้องขออภัยหากลูกค้ารอนาน ขอบคุณคะ,1599616096345_8BXT31KW69.jpg,5920,ซีโร่ ดีกรี น้ำผลไม้ปั่น (Zero degree) สาขา 1,drinks,22377,2024-06-04,,9,14
10914,ตำแซ่บ ถนนประชาสงเคราะห์ 28,เป็นร้านขายดีติด Top ten อาหารอีสาน ของ Grab food,1601369580374_SYLSCTMOLQ.jpg,11260,ตำแซ่บ ถนนประชาสงเคราะห์ 28,drinks,21714,2024-06-04,,9,15
33562,หลังรามเมี่ยงปลาเผา สาขา พระราม9ปากซอย40,ปลาทับทิมเผา CP  สด ใหม่ ทุกวัน อาหาร ต้นตำรับไก่ย่างน้ำกะทิสด เนื้อนุ่ม ชุ่มลิ้น อาหารอีสานรสแซ่บ อาหารตามสั่ง และอีกมากมาย,1607078916040_V1H8ZLK5DX.jpg,35836,หลังรามเมี่ยงปลาเผา สาขา พระราม9ปากซอย40,drinks,21614,2024-06-04,,9,16
71114,หม่องแซ่บ จิ้มจุ่มสารคามโพธิ์แก้ว,ร้านอาหารอิสาน รสชาติจัดจ้าน แซ่บ นัว อร่อยสไตล์ลูกอิสาน ซอยโพธิ์แก้ว ลาดพร้าว 101,1619285104353_5U9KC4C2MV.jpg,77460,หม่องแซ่บ จิ้มจุ่มสารคามโพธิ์แก้ว,drinks,21408,2024-06-04,,9,17
8489,สมยงตำซั่ว พระราม 9 line @somyong,พระราม9ซ.6 ข้างธ.กรุงเทพ แยกผังเมือง ทางเข้าRCA 0943694249 0813096548,1684554546041_OXUSGWRBWC.jpg,8731,สมยงตำซั่ว พระราม 9 line @somyong,drinks,21286,2024-06-04,,9,18
196182,ลาบตาปุก @เสนานิคม,ลาบรถเข็นเจ้าเก่าหน้าปากซอยศรีอัมพร,1647426071426_H2DMK45B8U.jpg,217768,ลาบตาปุก @เสนานิคม,drinks,20934,2024-06-04,,9,19
3033,ร้าน ยำแซ่บแรดนัว Halal Food,ร้านอาหารฮาลาล แต่รสชาติฉีกแนวร่วมสมัย ด้วยวัตถุดิบสดใหม่และรสจัดจ้านแบบถึงเครื่อง เราพร้อมเสริฟทั้งเมนูยำแซ่บ เมนูตำนัว และจานด่วนชวนชิม ต้องลองเพราะอร่อยทุกเมนู,1657620063731_5DLTVGW81Q.jpg,3092,ร้าน ยำแซ่บแรดนัว Halal Food,drinks,20796,2024-06-04,,9,20
205065,ไส้กรอกอีสานเลิฟเว่อร์,ลิงค์ร้านนี้ปิดนะคะ สั่งได้ที่อีกลิงค์ใช้ชื่อร้านเดิมค่ะ,1669033453332_Z37MIF9GYS.jpg,227642,ไส้กรอกอีสานเลิฟเว่อร์,fast_food,9449,2024-06-04,,10,1
199390,นิยะห์ไก่ย่าง ลูกชิ้นย่างหน้าเซเว่น น.พ,ลูกชิ้นย่าง.ไก่ทอดเกล็ดขนมปัง.,1648611386609_1K5ABXIN74.jpg,221358,นิยะห์ไก่ย่าง ลูกชิ้นย่างหน้าเซเว่น น.พ,fast_food,6370,2024-06-04,,10,2
107510,ไส้กรอกลุงเขม 98 (หมูปิ้ง/แหนม/ไส้อั่ว),บริการอาหารทานเล่นสไตล์ปิ้งย่างร้อนๆ อาทิ ไส้กรอกอีสาน/หมูปิ้งนมสด/แหนมหมูเด้ง/แหนมปลา/ไส้อั่ว/ข้าวเหนียว.,1627780736511_8NOLPWNECS.jpg,118027,ไส้กรอกลุงเขม 98 (หมูปิ้ง/แหนม/ไส้อั่ว),fast_food,5730,2024-06-04,,10,3
52557,ลูกชิ้นปิ้งเตาถ่านน้องสปายอร่อยเว่อหลังมอ,270/23 ถ.ประชาสงค์เคราะห์27 ข.ดินแดง/ดินแดง กทม 10400,1641547691204_4J0DS14HM8.jpg,56302,ลูกชิ้นปิ้งเตาถ่านน้องสปายอร่อยเว่อหลังมอ,fast_food,5093,2024-06-04,,10,4
39182,Buns and More,ร้านแฮมเบอร์เกอร์ คราฟเบียร์,1620397437641_YKZZ6DFE3K.jpg,41629,Buns and More,fast_food,5084,2024-06-04,,10,5
154438,ลูกชิ้นปิ้ง อาซัน,น้ำจิ้มมะขามสูตรเด็ด ท้าให้ลอง ทำสดใหมาทุกออเดอร์,1681393646392_2GFV0LV36J.jpg,170922,ลูกชิ้นปิ้ง อาซัน,fast_food,4511,2024-06-04,,10,6
12372,ญวนญี พระราม5,"นอกจากแหนมเนืองที่อร่อยแล้ว ยังมีเมนูอีกมากมาย ทั้งไทย อีสาน ยำ ทะเล ขนมหวาน ที่รอให้คุณมาพิสูจน์ความอร่อยทุกวัน ตั้งแต่ 10.00-21.00
มีห้องแอร์ ห้องจัดเลี้ยง ห้องส่วนตัว บริการ",1606277750931_Y91HLNADKM.jpg,12962,ญวนญี พระราม5,fast_food,4197,2024-06-04,,10,7
81957,ลูกชิ้นปิ้งน้ำจิ้มพริกเผาบุรีรัมย์สูตรโบราณBy.เจ๊เมย์(มีสาขาเดียว),ร้านอยู่ตลาดคลองเตยตลาด 1หน้าโรงจํานําตั้งงี่ล้ง ข้างร้านปลาเผาติดกับริมถนน,1656417132095_W3U103LS87.jpg,89647,ลูกชิ้นปิ้งน้ำจิ้มพริกเผาบุรีรัมย์สูตรโบราณBy.เจ๊เมย์(มีสาขาเดียว),fast_food,3855,2024-06-04,,10,8
147177,ไส้กรอกอีสานนายเอก,ไสกรอกอีสานไซร้ใหญ่ ใหม่  สดสะอาด กรอบอร่อย,1634516109938_W6RG0QXC6F.jpg,162733,ไส้กรอกอีสานนายเอก,fast_food,3660,2024-06-04,,10,9
69116,หม่าล่าเตาถ่าน ร่มเกล้า โซน4 พี่บีสาขา 1 (MALA GRILL ZONE4),อยากชาสั่งมา อยากซ่าสั่งได้ ต้ม ย่าง ทอด ไว้ใจให้เราได้ดูแล ***ใช้เวลาย่างประมาณ 10-15นาที/บิล (ไม่รวมระยะเวลาการส่ง และการรอคิว)***,1638898583219_7LGWCJBTR6.jpg,75208,หม่าล่าเตาถ่าน ร่มเกล้า โซน4 พี่บีสาขา 1 (MALA GRILL ZONE4),fast_food,3609,2024-06-04,,10,10
70841,หน่อยไส้กรอกอีสาน,"ไส้กรอกอีสาน
- หมูข้าวเปรี้ยว ไม้ละ 12 บาท
- หมูข้าวไม่เปรี้ยว ไม้ละ 12 บาท
- หมูวุ้นเส้นไม่เปรี้ยว ไม้ละ 12 บาท
- ไส้อั่ว ไม้ละ 15 บาท",1619242641479_DBGMORPFRS.jpg,77158,หน่อยไส้กรอกอีสาน,fast_food,3524,2024-06-04,,10,11
74829,k&k เคบับไก่ สาขาสะพานใหม่,ชิ้นใหญ่ ใส้ทะลัก ราดด้วยซอสสูตรเฉพาะของทางร้านอร่อยแน่นอนคะ,1644901373929_3LE61P8FCG.jpg,81864,k&k เคบับไก่ สาขาสะพานใหม่,fast_food,3520,2024-06-04,,10,12
23516,ไส้กรอกเนื้อ(ฮาลาล),ร้านเรามีไส้กรอกเนื้อ3อย่างให้ลองชิมกันรับรองจะติดใจค่ะ,1614330591025_UZWYOSN0LD.jpg,25410,ไส้กรอกเนื้อ(ฮาลาล),fast_food,3288,2024-06-04,,10,13
45881,กุ้งหม่าล่าริมถนน,เป็นร้านปิ้งย่าง/ทอด ก้อมีนะคะ พร้อมกับอาหารตามสั่ง เครื่องดื่มก้อมีนะ,1671775993307_XLC0NVDL1G.jpg,48714,กุ้งหม่าล่าริมถนน,fast_food,3195,2024-06-04,,10,14
49232,ลูกชิ้นเมืองทอง,ิอยู่ถนนคนเดินหลังธนคารกรุงศรีอยุธยา,1644374527099_YFM7JE1XL3.jpg,52541,ลูกชิ้นเมืองทอง,fast_food,2903,2024-06-04,,10,15
28770,ลูกชิ้นทอดป้านาทุกอย่าง 6 บาท ทวีทอง1,ลูกชิ้นทอดทุกอย่าง 6 บาท,1606451200996_18MMMO5U0D.jpg,30858,ลูกชิ้นทอดป้านาทุกอย่าง 6 บาท ทวีทอง1,fast_food,2901,2024-06-04,,10,16
52546,ลูกชิ้นปิ้งน้องปลานิล,ซอยประชาสงเคราะห์27,1611405686438_8KM476KI82.jpg,56290,ลูกชิ้นปิ้งน้องปลานิล,fast_food,2885,2024-06-04,,10,17
82455,นาราไส้กรอกอีสาน,ก่อนถึงทางเข้าบิ๊กซี อยู่ริมถนนก่อนถึงทางเข้าบิ๊กซีรัชดา(ตรงวินมอเตอร์ไซด์),1666622810694_V4TCER5P4Q.jpg,90168,นาราไส้กรอกอีสาน,fast_food,2783,2024-06-04,,10,18
56038,หม่าล่า&บาร์บีคิวตัวตอ,,1640585600197_3FZSM7JERM.jpg,60182,หม่าล่า&บาร์บีคิวตัวตอ,fast_food,2637,2024-06-04,,10,19
1139,Bangka sausage german,ร้านไส้กรอกเยอรมันโฮมเมดที่ขายมากว่า40ปี ที่ครองใจคนรักไส้กรอกทั้งสายกินและสายสุขภาพด้วยรสชาติความอร่อยที่เป็นเอกลักษณ์และไม่มีแป้งและสารกันบูดเป็นส่วนผสม คนรักไส้กรอกไม่ควรพลาดด้วยประการทั้งปวง,1627020335387_0ZFD03M215.jpg,1159,Bangka sausage german,fast_food,2549,2024-06-04,,10,20
158518,ก.ไก่ทอดกรอบ,.,1637200615705_9GDB6OCUWT.jpg,175379,ก.ไก่ทอดกรอบ,fried_chicken,24169,2024-06-04,,11,1
203331,ไก่ทอดป้าต้อย คอนโดเมืองเอก,ไก่ทอด ม.รังสิต เมืองเอก,1663324444033_14GC3CYMCH.jpg,225726,ไก่ทอดป้าต้อย คอนโดเมืองเอก,fried_chicken,21888,2024-06-04,,11,2
618,ไก่ทอดชะอวด รามคำแหง53,ไก่ทอด,1654304955908_JT854SSCJ3.jpg,633,ไก่ทอดชะอวด รามคำแหง53,fried_chicken,21762,2024-06-04,,11,3
1025,ไก่ทอดสยาม(หมักถึงเครื่องเข้าถึงเนื้อ),ไก่ทอดสัญชาติไทยแท้ หมักถึงเครื่อง เข้าถึงเนื้อ,1599810179353_YNDYDTDHGH.jpg,1044,ไก่ทอดสยาม(หมักถึงเครื่องเข้าถึงเนื้อ),fried_chicken,19578,2024-06-04,,11,4
167083,บังเซ็น ไก่ทอดหาดใหญ่ (ฮาลาล),ต้นตำหรับหาดใหญ่เเท้ๆ 100%,1642772477509_G7Q03CLGFW.jpg,184959,บังเซ็น ไก่ทอดหาดใหญ่ (ฮาลาล),fried_chicken,14457,2024-06-04,,11,5
65989,น้องมิ้นท์ ส้มตำ ข้าวเหนียวไก่ทอด,ส้มตำ ยำ ไก่ทอด,1616931553977_EJI0OL2J1G.jpg,71763,น้องมิ้นท์ ส้มตำ ข้าวเหนียวไก่ทอด,fried_chicken,13127,2024-06-04,,11,6
3828,บังรีซูวัง ไก่ทอดหาดใหญ่(ฮาลาล),"ไก่ทอดบังอร่อยเฉยย...
ฮาลาล",1599242673564_SV21F42R4L.jpg,3894,บังรีซูวัง ไก่ทอดหาดใหญ่(ฮาลาล),fried_chicken,12541,2024-06-04,,11,7
164331,ฮัดลันไก่ทอดหาดใหญ่อิสลาม,ข้าวเหนียวไก่ทอด ข้าวหมกไก่ต้ม-ไก่ทอด ข้าวมันไก่ต้ม-ไก่ทอด หอมเจียว น้ำจิ้มรสเด็ด,1683336088508_HJXA90ZSSE.jpg,181887,ฮัดลันไก่ทอดหาดใหญ่อิสลาม,fried_chicken,11482,2024-06-04,,11,8
8345,ไก่ทอด สูตรหาดใหญ่,ไก่ทอด ข้าวเหนียวร้อนๆ ทานคู่น้ำจิ้มรสแซ่บ หอมเจียวกรอบๆ.,1600142711386_LE6R7B0QBF.jpg,8582,ไก่ทอด สูตรหาดใหญ่,fried_chicken,10506,2024-06-04,,11,9
88246,ไก่ทอดตุ๋ยเทพา,"""ไก่ทอดตุ๋ยเทพา"" ไก่ทอดปักษ์ใต้ไม่ชุบแป้ง ไม่อมน้ำมัน กรอบอร่อย",1625375025832_OKYBMGJ6JL.jpg,96573,ไก่ทอดตุ๋ยเทพา,fried_chicken,9841,2024-06-04,,11,10
137773,อาลีฟ ไก่ทอดหาดใหญ่ (ฮาลาล),ไก่ทอดร้อนๆ สดใหม่ สะอาด อร่อยทุกวัน,1631852240515_O450IWGS0Q.jpg,152077,อาลีฟ ไก่ทอดหาดใหญ่ (ฮาลาล),fried_chicken,8659,2024-06-04,,11,11
52770,ไก่ทอดเมืองเลยป้าติ๋ว,ขอบพระคุณลูกค้าทุกท่านที่อุดหนุนมากนะครับ084-765-8154,1644446472110_NMNUAO7ORX.jpg,56538,ไก่ทอดเมืองเลยป้าติ๋ว,fried_chicken,8456,2024-06-04,,11,12
12713,ไก่ทอดรอมาฎอนหาดใหญ่ อิสลาม,ข้าวเหนียวไก่ทอด ข้าวหมกไก่ทอด,1601201969400_QZ19E8DUDQ.jpg,13336,ไก่ทอดรอมาฎอนหาดใหญ่ อิสลาม,fried_chicken,8271,2024-06-04,,11,13
135718,บังแอไก่ทอดหาดใหญ่ ซ.ท่าอิฐ (Soi.Ta-it),Bungair Fried Chicken ร้านไก่ทอดหาดใหญ่ สูตรไม่ใช้ซอสหมัก รสอร่อยถูกปาก ไม่หวาน ไม่ชุบแป้ง ไม่ใส่สี ใช้กระเทียมไทย ไม่ใช่หัวหอม,1631365033220_2KMG1HDNBQ.jpg,149790,บังแอไก่ทอดหาดใหญ่ ซ.ท่าอิฐ (Soi.Ta-it),fried_chicken,8184,2024-06-04,,11,14
67122,ไก่ทอดแม่พลอย,น้ำจิ้มมะขามเปียกรสเด็ด,1628162254064_DRER18IMIS.jpg,73045,ไก่ทอดแม่พลอย,fried_chicken,7479,2024-06-04,,11,15
91558,ร้านไก่ทอดหาดใหญ่(บังมะ),ร้านอยู่หน้าปากซ.วัดกำแพง,1624257361310_SCIC1J0ZE8.jpg,100247,ร้านไก่ทอดหาดใหญ่(บังมะ),fried_chicken,7132,2024-06-04,,11,16
267763,บังดีนไก่ทอดหาดใหญ่(ฮาลาล)ซอยเพชรเกษม48,หอม กรอบ อร่อย น้ำจิ้มรสเด็ด,1671583234031_H6DITCGUUH.jpg,298440,บังดีนไก่ทอดหาดใหญ่(ฮาลาล)ซอยเพชรเกษม48,fried_chicken,6879,2024-06-04,,11,17
157615,อับบาสไก่ทอดหาดใหญ่,มุสลิม,1706765743964_MCOMKQ0DDX.jpg,174387,อับบาสไก่ทอดหาดใหญ่,fried_chicken,6789,2024-06-04,,11,18
15337,ไก่ทอดหาดใหญ่(บังแด),ข้าวหมก ข้าวเหนียว หอมเจียว น้ำจิ้มรสเด็ด,1601711698795_FK5WOZG0PC.jpg,16184,ไก่ทอดหาดใหญ่(บังแด),fried_chicken,6505,2024-06-04,,11,19
89802,เต้าหู้ทอดสวัสดี แม่โอเล่ สาขาเรวดี62 นนทบุรี,สวัสดีค่ะร้านเต้าหู้ทอดสวัสดี  แม่โอเล่  ซอยเรวดี62 จังหวัดนนทบุรี การันตีด้วยคุณภาพกว่า  38 ปี จากรุ่นพ่อรุ่นแม่สู่รุ่นลูกเคยออกรายการทีวีต่างๆ  เกือบทั้งประเทศไทย   เช่น  ตลาดสดสนามเป้า ครัวคุณต๋อย,1644812648990_RJOJDJU6ZQ.jpg,98262,เต้าหู้ทอดสวัสดี แม่โอเล่ สาขาเรวดี62 นนทบุรี,fried_chicken,6344,2024-06-04,,11,20
90672,ผลไม้สดป้าดำ,ผลไม้สดป้าดำ ตลาดกิ่งเพชร จำหน่ายผลไม้สดปลอกใหม่พร้อมทาน มีผลไม้ตามฤดูกาลทั้งในและต่างประเทศ,1623944544964_XV9OI2AQUN.jpg,99244,ผลไม้สดป้าดำ,fruits,45698,2024-06-04,,12,1
4633,ร้านบิงโกผลไม้,"อาหารเพื่อสุขภาพ 
อาหารว่าง อาหารทานเล่น ผลไม้สด",1627295716215_0L6OOEY10Q.jpg,4729,ร้านบิงโกผลไม้,fruits,38786,2024-06-04,,12,2
60408,วัชราภรณ์ผลไม้สด,ผลไม้ปลอกพร้อมรับประทาน สดสะอาด ใหม่ รับประกันคุณภาพ รับจัดเบรค งานเลี้ยงราคาย่อมเยาว์,1707924868757_MNJATP6LD4.jpg,65398,วัชราภรณ์ผลไม้สด,fruits,27212,2024-06-04,,12,3
101426,ผลไม้สด เสนา,สวนสุขภาพ,1626345470283_3BX35TO5WF.jpg,111080,ผลไม้สด เสนา,fruits,24840,2024-06-04,,12,4
7555,ร้านผลไม้ปากซอยจรัญสนิทวงศ์65,ข้างร้านทองนายสมบูรณ์,1668691446899_NSRK91TALO.jpg,7770,ร้านผลไม้ปากซอยจรัญสนิทวงศ์65,fruits,21387,2024-06-04,,12,5
63958,MJผลไม้แช่เย็น,ผลไม้สดแช่เย็น ผลไม้ตามฤดูกาล,1651097356076_521YLXWR8J.jpg,69537,MJผลไม้แช่เย็น,fruits,16599,2024-06-04,,12,6
36934,ผลไม้สดน้องปีใหม่,จากปากซอยรามคำแหง51/2 เข้ามา 200เมตร ร้านอยู่ด้านขวามือ,1674486782360_K0JLZ20SBP.jpg,39317,ผลไม้สดน้องปีใหม่,fruits,15442,2024-06-04,,12,7
40517,ผลไม้สด อ่อนนุช 13,ปากซอย 13,1610189622365_Z68CYBYFIW.jpg,42981,ผลไม้สด อ่อนนุช 13,fruits,13578,2024-06-04,,12,8
95806,ผลไม้สดหน้ารร.เบญจม(ป้าไพเจ้าเก่า),ผลไม้สด สะอาด พริกเกลือ รสเด็ด จัดจ้าน,1625308091620_ISXJRNYHU7.jpg,104905,ผลไม้สดหน้ารร.เบญจม(ป้าไพเจ้าเก่า),fruits,13485,2024-06-04,,12,9
126506,Fruit to go,ผลไม้สดปอกพร้อมทาน สด สะอาด ใหม่,1629624034899_LOKMJSMFKZ.jpg,139615,Fruit to go,fruits,11353,2024-06-04,,12,10
128937,ผลไม้สดคุณโจ,ผลไม้จากสวนทั้งในและต่างประเทศมากมาย รับรองสด อร่อย หวานฉ่ำ สดชื่น,1682037210713_6OEXLGK4X0.jpg,142305,ผลไม้สดคุณโจ,fruits,10102,2024-06-04,,12,11
57254,มะม่วงน้ำปลาหวาน ร้านเข็ดฟัน,ตลาดอินดี้ดาวคนอง,1620289782804_SLJGLU8QL5.jpg,61685,มะม่วงน้ำปลาหวาน ร้านเข็ดฟัน,fruits,10094,2024-06-04,,12,12
67135,ร้านผลไม้โจตัน,รถเข็นผลไม้,1626537717433_ZQHY02WP16.jpg,73059,ร้านผลไม้โจตัน,fruits,9175,2024-06-04,,12,13
38296,เจ๊เอ ผลไม้ครบวงจร,ผลไม้สดตามฤดูกาล คอนโดเมืองทองธานีT11,1644946956081_YL7KO42D1Q.jpg,40721,เจ๊เอ ผลไม้ครบวงจร,fruits,9135,2024-06-04,,12,14
130473,บังผลไม้สด,ตลาดนัดเลียบทางด่วนรามอินทรา. ซอย4,1630390775689_7IM5OTQ0JP.jpg,143991,บังผลไม้สด,fruits,8975,2024-06-04,,12,15
207298,ร้านผลไม้คุณปู,ผลไม้ปอกสดและชั่งโลตามฤดูกาล,1650514463612_66KQFF2SUJ.jpg,230129,ร้านผลไม้คุณปู,fruits,8839,2024-06-04,,12,16
35914,มารวยผลไม้-มะพร้าวปั่นนมสด-อโวคาโด,ช้างซอยเชื่อมสัมพันธ์17,1612099661156_SSYHVNLLXR.jpg,38269,มารวยผลไม้-มะพร้าวปั่นนมสด-อโวคาโด,fruits,8740,2024-06-04,,12,17
113692,ผลไม้สดเอื้ออาทรร่มเกล้าร้านค้าชุมชน,ผลไม้ปอกสดพร้อมทาน,1627664189468_SL0PMW64O3.jpg,124858,ผลไม้สดเอื้ออาทรร่มเกล้าร้านค้าชุมชน,fruits,8353,2024-06-04,,12,18
60752,Sweet Fruits by คุณจอย ผลไม้,ผลไม้สดๆ หวานอร่อย ทำใหม่ทุกแพ็ค บรรจุใส่กล่อง สะอาด ราคาไม่แพง ลูกค้าติดขัดสั่งซื้อไม่ได้ ลูกค้าโทรแจ้งทางร้านได้นะคะ,1659811700366_7XWOLIDUW1.jpg,65781,Sweet Fruits by คุณจอย ผลไม้,fruits,8253,2024-06-04,,12,19
147289,K.M.ผลไม้,,1678871907058_IKHM69U6V2.jpg,162850,K.M.ผลไม้,fruits,8216,2024-06-04,,12,20
2695,หมูปิ้ง คิงคอง๑,ร้านตั้งอยู่ในซอยเล็กๆข้างศาลพระภูมิ ท้ายซอยโรงถ่าน,1627185388531_HVM5HLA32S.jpg,2753,หมูปิ้ง คิงคอง๑,grill,67170,2024-06-04,,13,1
23479,หมูปิ้งลุงอ้วน สีลม,ตำนานความอร่อย ย่านสีลม ตลอดระยะเวลา 35 ปีที่ผ่านมา,1615298269674_WIR1T5CY4Q.jpg,25371,หมูปิ้งลุงอ้วน สีลม,grill,65803,2024-06-04,,13,2
19381,หมูปิ้งอาม่า,ร้านหมูปิ้งสูตรเตาถ่านโบราณ,1615263064016_1GURSWQE4Q.jpg,20789,หมูปิ้งอาม่า,grill,36545,2024-06-04,,13,3
3852,หมูปลาร้าฮีโร่ แยกคอกวัว(สาขาต้นฉบับราชดำเนิน),หมูนุ่ม เนื้อเด็ด ปลาร้าแซ่บเวอร์,1633818309025_HBAHCR3RJC.jpg,3918,หมูปลาร้าฮีโร่ แยกคอกวัว(สาขาต้นฉบับราชดำเนิน),grill,35761,2024-06-04,,13,4
25117,หมูสะเต๊ะนายซ้ง สาขาบรรทัดทอง,หมูสะเต๊ะนายซ้ง เจ้าเก่าหน้าร้านสมบูรณ์โภชนา,1605855947415_K75V9YTB6R.jpg,27101,หมูสะเต๊ะนายซ้ง สาขาบรรทัดทอง,grill,28636,2024-06-04,,13,5
57559,ฮุสนาไก่ย่างเนื้อย่าง,ปากซอยรามคำแหง57 ตีนสะพานลอยตรงข้าม กกท,1703120213997_BWZV4QSRKK.jpg,62071,ฮุสนาไก่ย่างเนื้อย่าง,grill,27516,2024-06-04,,13,6
152773,หมูปิ้งเนื้อย่างลือชา,หมูปิ้ง เนื้อย่าง ไก่ย่าง ทำเองทั้งหมด  มีน้ำจิ้มแจ่วมะขาม  สะอาด อร่อย ถูกหลักอนามัย อร่อยจนต้องบอกต่อ,1669963666761_PFVTHWNNFX.jpg,169073,หมูปิ้งเนื้อย่างลือชา,grill,24797,2024-06-04,,13,7
18558,FAIZ ไก่นมสด HALAL FOOD ซอยเพชรบุรี7,HALAL FOOD,1695781936790_2OYWWVCW7N.jpg,19866,FAIZ ไก่นมสด HALAL FOOD ซอยเพชรบุรี7,grill,24105,2024-06-04,,13,8
232013,หมูปิ้งลุงอ้วนสีลม,เป็นเนื้อหมูสันคอคัดพิเศษต้องเลือกเนื้อหมูเป็นลายคล้ายหินอ่อน หันและหมักด้วยซอสสูตรพิเศษ ด้วยกรรมวิธีที่พิถีพิถันทุกขั้นตอนเป็นเวลา 12 ชั่วโมงขึ้นไปและจึงปิ้งให้สีเหลืองอร่ามจนหมูหอมนุ่มละมุนลิ้น,1689635786277_YGJB75ZJM1.jpg,258093,หมูปิ้งลุงอ้วนสีลม,grill,23677,2024-06-04,,13,9
13952,หม่าล่าชาซี๊ดดด,ปิ้งย่างหม่าล่า,1601404258713_48VUO3MCZP.jpg,14695,หม่าล่าชาซี๊ดดด,grill,22259,2024-06-04,,13,10
145846,หมูปิ้งโบราณ นวลจันทร์64,หมูปิ้งสูตรโบราณทำสดใหม่ทุกวันทานกับข้าวเหนียวร้อนๆ,1663912094048_2XZVRXNEFJ.jpg,161305,หมูปิ้งโบราณ นวลจันทร์64,grill,20985,2024-06-04,,13,11
48409,เจ๊จันทร์ไก่ย่าง,ปากซอยงามวงศ์วาน56,1711888894822_3FC6IUM1JN.jpg,51477,เจ๊จันทร์ไก่ย่าง,grill,16314,2024-06-04,,13,12
152738,หมูปิ้งมหาสิน คุณบี้,ตลาดมหาสิน ต้นซอยวชิรธรรม 24 ขายช่วงเช้า,1716867998687_4FZQ2OBEME.jpg,169038,หมูปิ้งมหาสิน คุณบี้,grill,14363,2024-06-04,,13,13
67223,ไก่ย่างลุงเอก,ไก่ย่างโบราณรสชาติเข้มข้น,1619867878041_0PF3Q8EA0Y.jpg,73155,ไก่ย่างลุงเอก,grill,13904,2024-06-04,,13,14
100503,หมูปิ้งพ่อกับแม่ อารีย์1,หมูปิ้งเจ้าเก่า หลังตึก EXIM ซอยอารีย์ 1,1631376344576_LJ4DUMR10C.jpg,110088,หมูปิ้งพ่อกับแม่ อารีย์1,grill,12503,2024-06-04,,13,15
72631,หมูปิ้ง สุจิรา,เป็นร้านรถเข็น อยู่หน้าเซเว่น ตลาดลานบุญ,1711681564057_PKJ1Y6XT7V.jpg,79365,หมูปิ้ง สุจิรา,grill,12500,2024-06-04,,13,16
149508,หมูปิ้งป้าจำปี(ตลาดนัดหลังกระทรวงการคลัง),โปรดโทรสั่งล่วงหน้าหากเกิน40ไม้(ขอบคุณค่ะ),1634734796599_48W7V6KXJQ.jpg,165395,หมูปิ้งป้าจำปี(ตลาดนัดหลังกระทรวงการคลัง),grill,12469,2024-06-04,,13,17
56848,หมูปิ้งเจ๊น้องพัฒนาการสูตรโบราณ(เจ้าเก่าไม้ละ3บาท),เปิดแล้ว,1700705078162_5JQM1QPWB4.jpg,61166,หมูปิ้งเจ๊น้องพัฒนาการสูตรโบราณ(เจ้าเก่าไม้ละ3บาท),grill,12180,2024-06-04,,13,18
59540,หมูปิ้ง ปุ๋ยปลั๊ก @ 7-11 สุขสวัสดิ ซ. 38,เช้า ร้านอยู่หน้า 7-11 นะค่ะ  เย็นอยู่โค้ง ตลาด เคหะ 38,1678328507590_HZD79PA6I4.jpg,64369,หมูปิ้ง ปุ๋ยปลั๊ก @ 7-11 สุขสวัสดิ ซ. 38,grill,11937,2024-06-04,,13,19
69729,หมูปิ้งหน้าโรงเรียน,ทำสดใหม่ทุกวัน,1683370804353_PL03QIRROS.jpg,75864,หมูปิ้งหน้าโรงเรียน,grill,11728,2024-06-04,,13,20
